ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
15365,AW00015365,victoria42@adventure-works.com,52,"2-5 Miles",Bachelors,Management,F,1,M,4,2,3,"greater than 100000",Southwest,1
25096,AW00025096,victoria49@adventure-works.com,51,"2-5 Miles","Partial College","Skilled Manual",F,0,S,1,0,0,25001-50000,Northwest,1
24653,AW00024653,victoria51@adventure-works.com,72,"10+ Miles","High School",Professional,F,1,M,3,0,5,25001-50000,Northwest,1
27352,AW00027352,douglas17@adventure-works.com,44,"10+ Miles","Partial College",Management,M,1,S,3,5,0,"greater than 100000",Australia,1
19258,AW00019258,douglas18@adventure-works.com,64,"0-1 Miles","Partial College",Manual,M,1,M,1,0,2,0-25000,"United Kingdom",1
24860,AW00024860,douglas19@adventure-works.com,64,"0-1 Miles","Partial High School",Professional,M,0,S,2,5,0,"greater than 100000","United Kingdom",1
17196,AW00017196,douglas20@adventure-works.com,74,"10+ Miles","High School",Professional,M,1,S,2,1,5,50001-75000,France,1
19652,AW00019652,douglas23@adventure-works.com,75,"5-10 Miles",Bachelors,Management,M,1,S,2,0,2,25001-50000,Australia,1
18540,AW00018540,victoria55@adventure-works.com,75,"10+ Miles",Bachelors,Management,F,1,S,2,0,5,50001-75000,Southwest,1
19924,AW00019924,douglas25@adventure-works.com,64,"5-10 Miles","Partial High School",Professional,M,1,M,2,5,2,"greater than 100000",Germany,1
17416,AW00017416,raymond2@adventure-works.com,55,"2-5 Miles","Partial College",Professional,M,1,M,2,2,0,75001-100000,Southwest,1
19112,AW00019112,victoria59@adventure-works.com,48,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Southwest,1
13284,AW00013284,victoria61@adventure-works.com,62,"2-5 Miles","Partial College",Professional,F,0,M,2,0,3,75001-100000,Canada,1
13251,AW00013251,raymond6@adventure-works.com,60,"5-10 Miles","Partial College",Professional,M,1,M,4,3,2,"greater than 100000","United Kingdom",1
20228,AW00020228,raymond8@adventure-works.com,52,"2-5 Miles","Graduate Degree",Management,M,1,M,0,0,0,75001-100000,Australia,1
20819,AW00020819,raymond9@adventure-works.com,39,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,0,0-25000,Australia,1
19316,AW00019316,raymond10@adventure-works.com,51,"2-5 Miles","Partial College",Manual,M,1,M,1,1,1,0-25000,Germany,1
17384,AW00017384,raymond11@adventure-works.com,47,"0-1 Miles","Graduate Degree","Skilled Manual",M,1,M,0,1,1,50001-75000,Southwest,1
11751,AW00011751,victoria63@adventure-works.com,48,"0-1 Miles","Graduate Degree",Management,F,1,M,1,4,4,75001-100000,Australia,1
26433,AW00026433,nelson20@adventure-works.com,43,"10+ Miles",Bachelors,Professional,M,1,M,2,0,0,75001-100000,Australia,1
25115,AW00025115,raymond13@adventure-works.com,50,"10+ Miles",Bachelors,Professional,M,1,M,3,5,5,50001-75000,Australia,1
19588,AW00019588,raymond14@adventure-works.com,50,"1-2 Miles",Bachelors,Professional,M,1,M,4,5,5,75001-100000,Australia,1
23994,AW00023994,raymond15@adventure-works.com,38,"0-1 Miles","Partial College",Manual,M,0,M,1,0,0,0-25000,Australia,1
11317,AW00011317,victoria66@adventure-works.com,66,"5-10 Miles","Partial College",Professional,F,0,S,2,0,3,25001-50000,Northwest,1
11774,AW00011774,emma25@adventure-works.com,45,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,M,0,0,1,25001-50000,Southwest,1
28755,AW00028755,raymond19@adventure-works.com,47,"2-5 Miles","High School",Manual,M,1,S,1,0,0,25001-50000,"United Kingdom",1
15118,AW00015118,nelson21@adventure-works.com,69,"10+ Miles","High School",Management,M,1,M,4,5,5,"greater than 100000","United Kingdom",1
11548,AW00011548,raymond21@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,M,1,S,0,0,0,25001-50000,"United Kingdom",1
14117,AW00014117,emma29@adventure-works.com,49,"1-2 Miles",Bachelors,Management,F,0,S,1,0,0,75001-100000,Northwest,1
18731,AW00018731,brett4@adventure-works.com,59,"2-5 Miles",Bachelors,Professional,M,1,S,1,0,1,75001-100000,Australia,1
14211,AW00014211,emma31@adventure-works.com,43,"10+ Miles",Bachelors,Professional,F,0,S,3,0,0,50001-75000,Australia,1
19844,AW00019844,emma32@adventure-works.com,75,"1-2 Miles",Bachelors,Management,F,1,M,2,0,5,50001-75000,Canada,1
14741,AW00014741,emma35@adventure-works.com,64,"0-1 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Southwest,1
22930,AW00022930,brett11@adventure-works.com,50,"1-2 Miles",Bachelors,Professional,M,1,M,0,4,4,75001-100000,Australia,1
11450,AW00011450,brett13@adventure-works.com,42,"0-1 Miles","High School",Management,M,1,S,4,5,4,"greater than 100000",Australia,1
18416,AW00018416,emma41@adventure-works.com,58,"5-10 Miles","Partial College",Professional,F,1,M,4,2,3,75001-100000,Northwest,1
14162,AW00014162,brett14@adventure-works.com,48,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,0,25001-50000,Germany,1
12781,AW00012781,emma44@adventure-works.com,62,"0-1 Miles","Partial College",Clerical,F,1,M,1,0,1,25001-50000,Canada,1
23532,AW00023532,brett17@adventure-works.com,58,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,1
15646,AW00015646,emma46@adventure-works.com,39,"2-5 Miles","High School",Manual,F,0,S,0,1,1,0-25000,Australia,1
12608,AW00012608,brett20@adventure-works.com,58,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,0,25001-50000,"United Kingdom",1
25234,AW00025234,monica3@adventure-works.com,55,"5-10 Miles",Bachelors,Professional,F,1,S,2,0,0,50001-75000,Australia,1
12338,AW00012338,monica4@adventure-works.com,42,"10+ Miles",Bachelors,Professional,F,0,S,3,0,0,50001-75000,Australia,1
18350,AW00018350,emma50@adventure-works.com,44,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,0,50001-75000,Southwest,1
17986,AW00017986,monica5@adventure-works.com,51,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,Germany,1
27761,AW00027761,monica8@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,Germany,1
14941,AW00014941,emma56@adventure-works.com,52,"0-1 Miles","High School",Manual,F,1,S,0,2,2,0-25000,"United Kingdom",1
19123,AW00019123,emma59@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,F,1,M,0,0,1,50001-75000,Canada,1
20394,AW00020394,emma60@adventure-works.com,77,"1-2 Miles",Bachelors,Management,F,1,M,2,0,4,25001-50000,Northwest,1
14129,AW00014129,monica17@adventure-works.com,39,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,0-25000,Australia,1
12118,AW00012118,miguel72@adventure-works.com,67,"10+ Miles","Partial College",Professional,F,1,M,1,1,2,50001-75000,Southwest,1
27795,AW00027795,holly5@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,F,0,S,0,0,0,25001-50000,France,1
26353,AW00026353,holly6@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,F,0,S,0,0,0,25001-50000,Germany,1
27154,AW00027154,holly8@adventure-works.com,43,"2-5 Miles","Partial College",Clerical,F,0,S,1,0,0,25001-50000,Germany,1
14952,AW00014952,holly9@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,2,1,1,25001-50000,Germany,1
19743,AW00019743,holly10@adventure-works.com,77,"10+ Miles","Graduate Degree",Management,F,1,S,2,0,3,50001-75000,Northwest,1
12080,AW00012080,grace26@adventure-works.com,72,"10+ Miles",Bachelors,Management,F,1,S,3,0,4,50001-75000,Canada,1
20006,AW00020006,grace27@adventure-works.com,51,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,1,2,2,25001-50000,Northwest,1
12180,AW00012180,holly13@adventure-works.com,82,"1-2 Miles","Graduate Degree",Management,F,1,S,2,0,2,25001-50000,Northwest,1
25445,AW00025445,grace28@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,Germany,1
16026,AW00016026,byron4@adventure-works.com,72,"5-10 Miles","Partial College",Clerical,M,0,M,2,0,2,25001-50000,Australia,1
12675,AW00012675,holly15@adventure-works.com,45,"10+ Miles",Bachelors,Professional,F,0,S,3,0,0,75001-100000,Australia,1
23655,AW00023655,grace31@adventure-works.com,45,"10+ Miles",Bachelors,Professional,F,1,S,3,0,0,75001-100000,Australia,1
25414,AW00025414,grace32@adventure-works.com,47,"2-5 Miles","Graduate Degree",Professional,F,1,M,0,0,4,50001-75000,Southwest,1
19628,AW00019628,holly17@adventure-works.com,61,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,1,50001-75000,Australia,1
17028,AW00017028,grace35@adventure-works.com,57,"2-5 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Northwest,1
13525,AW00013525,cassandra4@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,0-25000,Australia,1
25756,AW00025756,cassandra5@adventure-works.com,50,"2-5 Miles","Partial College",Manual,F,1,M,0,1,1,0-25000,Germany,1
20864,AW00020864,grace37@adventure-works.com,49,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,M,0,0,0,25001-50000,"United Kingdom",1
21615,AW00021615,grace39@adventure-works.com,51,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,1,2,2,25001-50000,Southwest,1
22410,AW00022410,cassandra7@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,F,0,S,0,0,0,0-25000,Australia,1
16864,AW00016864,grace42@adventure-works.com,57,"5-10 Miles","Partial College",Professional,F,1,S,4,2,3,75001-100000,Northwest,1
18621,AW00018621,cassandra10@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",F,0,S,0,0,0,25001-50000,"United Kingdom",1
20989,AW00020989,cassandra11@adventure-works.com,42,"2-5 Miles","High School",Manual,F,1,M,0,1,1,0-25000,Australia,1
13407,AW00013407,cassandra12@adventure-works.com,61,"0-1 Miles","High School",Professional,F,0,S,2,4,2,"greater than 100000","United Kingdom",1
14134,AW00014134,cassandra17@adventure-works.com,41,"0-1 Miles","Partial College",Manual,F,0,S,0,0,0,0-25000,Australia,1
16783,AW00016783,grace50@adventure-works.com,71,"10+ Miles",Bachelors,Management,F,1,M,3,0,5,50001-75000,Northwest,1
22308,AW00022308,cassandra18@adventure-works.com,45,"1-2 Miles",Bachelors,"Skilled Manual",F,1,M,1,1,1,25001-50000,"United Kingdom",1
29194,AW00029194,grace56@adventure-works.com,51,"2-5 Miles",Bachelors,Professional,F,1,M,0,0,0,75001-100000,Australia,1
24090,AW00024090,cassandra22@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,F,0,S,0,0,0,25001-50000,France,1
15436,AW00015436,patricia5@adventure-works.com,72,"5-10 Miles","Partial College",Clerical,F,1,S,2,0,2,25001-50000,Australia,1
15492,AW00015492,grace57@adventure-works.com,49,"2-5 Miles",Bachelors,"Skilled Manual",F,1,S,1,2,2,50001-75000,Northwest,1
12037,AW00012037,patricia7@adventure-works.com,75,"5-10 Miles",Bachelors,Management,F,1,S,2,0,2,25001-50000,Australia,1
20569,AW00020569,patricia8@adventure-works.com,71,"5-10 Miles","Partial College",Professional,F,1,M,4,4,4,"greater than 100000","United Kingdom",1
21542,AW00021542,patricia9@adventure-works.com,69,"5-10 Miles","Partial High School","Skilled Manual",F,0,M,3,1,5,50001-75000,France,1
17999,AW00017999,byron5@adventure-works.com,55,"0-1 Miles","High School",Manual,M,1,S,1,3,3,0-25000,France,1
26296,AW00026296,grace63@adventure-works.com,46,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Northwest,1
22988,AW00022988,patricia11@adventure-works.com,78,"5-10 Miles",Bachelors,Management,F,1,M,2,0,2,25001-50000,Australia,1
20642,AW00020642,patricia13@adventure-works.com,61,"5-10 Miles","Partial College",Professional,F,1,S,1,1,2,75001-100000,Northwest,1
19565,AW00019565,patricia14@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,1,M,1,2,2,50001-75000,Australia,1
20371,AW00020371,grace64@adventure-works.com,64,"5-10 Miles","Partial High School","Skilled Manual",F,1,M,2,0,2,50001-75000,Southwest,1
16702,AW00016702,patricia15@adventure-works.com,56,"0-1 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,1
29179,AW00029179,patricia17@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,1,M,0,0,1,75001-100000,Australia,1
11443,AW00011443,grace67@adventure-works.com,42,"2-5 Miles",Bachelors,Professional,F,0,S,4,0,0,50001-75000,Australia,1
21291,AW00021291,rachel29@adventure-works.com,55,"5-10 Miles","Partial College",Professional,F,1,M,3,2,1,75001-100000,Northwest,1
11997,AW00011997,kristina1@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,1
17990,AW00017990,kristina3@adventure-works.com,53,"0-1 Miles","High School",Manual,F,1,S,1,2,2,0-25000,"United Kingdom",1
25886,AW00025886,rachel30@adventure-works.com,68,"2-5 Miles","Partial College",Professional,F,1,M,2,1,2,50001-75000,Northwest,1
26957,AW00026957,kristina6@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,F,0,S,0,0,0,25001-50000,Germany,1
12644,AW00012644,rachel31@adventure-works.com,65,"10+ Miles","Partial College",Professional,F,1,M,2,5,4,"greater than 100000","United Kingdom",1
20716,AW00020716,kristina7@adventure-works.com,45,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,1,1,1,25001-50000,Germany,1
12318,AW00012318,kristina10@adventure-works.com,65,"10+ Miles",Bachelors,Management,F,0,M,3,5,0,"greater than 100000","United Kingdom",1
20165,AW00020165,kristina14@adventure-works.com,75,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,25001-50000,"United Kingdom",1
25446,AW00025446,kristina15@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
20247,AW00020247,kristina17@adventure-works.com,52,"2-5 Miles",Bachelors,Professional,F,0,S,1,0,0,75001-100000,Australia,1
13279,AW00013279,rachel40@adventure-works.com,52,"1-2 Miles","Graduate Degree",Management,F,1,M,4,1,1,"greater than 100000",Southwest,1
22000,AW00022000,cynthia6@adventure-works.com,60,"0-1 Miles",Bachelors,Management,F,1,M,2,0,4,75001-100000,Australia,1
26921,AW00026921,cynthia8@adventure-works.com,39,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,0-25000,Australia,1
11358,AW00011358,cynthia9@adventure-works.com,39,"0-1 Miles","Partial College",Manual,F,0,S,1,0,0,0-25000,Australia,1
18483,AW00018483,byron8@adventure-works.com,63,"1-2 Miles","High School","Skilled Manual",M,0,S,2,0,2,75001-100000,Australia,1
24537,AW00024537,cynthia15@adventure-works.com,61,"0-1 Miles","High School",Professional,F,0,S,3,4,2,"greater than 100000","United Kingdom",1
15850,AW00015850,rachel48@adventure-works.com,51,"0-1 Miles","Graduate Degree",Management,F,0,S,1,1,0,"greater than 100000",Canada,1
28397,AW00028397,cynthia16@adventure-works.com,51,"0-1 Miles",Bachelors,Professional,F,0,M,0,0,0,25001-50000,"United Kingdom",1
20669,AW00020669,rachel51@adventure-works.com,51,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,0,25001-50000,Canada,1
26352,AW00026352,cynthia21@adventure-works.com,50,"0-1 Miles","Graduate Degree",Clerical,F,0,S,0,0,0,25001-50000,Germany,1
28846,AW00028846,cynthia22@adventure-works.com,49,"0-1 Miles",Bachelors,"Skilled Manual",F,0,S,1,2,2,50001-75000,Southwest,1
23662,AW00023662,cynthia26@adventure-works.com,47,"10+ Miles","Partial High School",Professional,F,1,S,4,5,0,75001-100000,Australia,1
20818,AW00020818,rachel56@adventure-works.com,41,"0-1 Miles","High School",Manual,F,0,S,2,0,0,0-25000,Australia,1
13575,AW00013575,alicia1@adventure-works.com,74,"2-5 Miles","High School",Professional,F,1,M,2,1,5,50001-75000,France,1
25225,AW00025225,alicia5@adventure-works.com,53,"5-10 Miles",Bachelors,Professional,F,1,S,1,0,0,50001-75000,Australia,1
12825,AW00012825,kelvin39@adventure-works.com,52,"1-2 Miles",Bachelors,"Skilled Manual",M,1,M,1,1,1,25001-50000,Germany,1
15734,AW00015734,alicia6@adventure-works.com,48,"10+ Miles","Partial High School",Professional,F,1,M,4,5,0,75001-100000,Australia,1
19440,AW00019440,alicia7@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
18255,AW00018255,rachel69@adventure-works.com,53,"2-5 Miles",Bachelors,Professional,F,1,S,1,2,2,50001-75000,Australia,1
11423,AW00011423,jasmine22@adventure-works.com,63,"2-5 Miles","Partial College",Professional,F,0,M,1,2,4,75001-100000,Germany,1
19029,AW00019029,alicia11@adventure-works.com,61,"5-10 Miles","High School",Professional,F,1,M,4,4,2,"greater than 100000",Germany,1
21418,AW00021418,alicia13@adventure-works.com,59,"2-5 Miles",Bachelors,Management,F,1,M,2,2,1,"greater than 100000",Australia,1
24902,AW00024902,jill31@adventure-works.com,45,"10+ Miles",Bachelors,Professional,F,1,S,3,0,0,75001-100000,Australia,1
14306,AW00014306,byron11@adventure-works.com,57,"0-1 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,1
17248,AW00017248,alicia16@adventure-works.com,46,"10+ Miles","Partial High School",Professional,F,1,M,4,5,0,"greater than 100000",Australia,1
29113,AW00029113,"alícia18@adventure-works.com",62,"1-2 Miles","High School","Skilled Manual",F,0,S,2,0,2,75001-100000,Australia,1
20026,AW00020026,jasmine29@adventure-works.com,54,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,25001-50000,Northwest,1
25086,AW00025086,jasmine30@adventure-works.com,57,"2-5 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Southwest,1
11900,AW00011900,byron12@adventure-works.com,48,"0-1 Miles",Bachelors,Professional,M,1,S,0,0,2,75001-100000,Australia,1
11216,AW00011216,jasmine32@adventure-works.com,68,"10+ Miles","Partial College",Professional,F,1,S,2,1,2,50001-75000,Northwest,1
26298,AW00026298,jasmine33@adventure-works.com,46,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,1,1,25001-50000,Northwest,1
13514,AW00013514,lindsay6@adventure-works.com,76,"1-2 Miles","Partial College",Manual,F,1,S,1,0,3,0-25000,Germany,1
19904,AW00019904,jasmine34@adventure-works.com,62,"5-10 Miles","High School",Professional,F,1,M,4,4,3,"greater than 100000",Germany,1
24478,AW00024478,lindsay9@adventure-works.com,57,"5-10 Miles","Partial College","Skilled Manual",F,1,S,1,0,1,50001-75000,Australia,1
20613,AW00020613,lindsay14@adventure-works.com,45,"10+ Miles","Partial College",Management,F,1,M,3,5,0,"greater than 100000",Australia,1
18244,AW00018244,lindsay15@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,1,M,0,0,1,75001-100000,Australia,1
11167,AW00011167,jasmine43@adventure-works.com,46,"0-1 Miles",Bachelors,Management,F,0,S,1,0,0,75001-100000,Northwest,1
11145,AW00011145,jasmine46@adventure-works.com,38,"0-1 Miles","High School","Skilled Manual",F,0,S,2,0,0,25001-50000,Northwest,1
24799,AW00024799,byron14@adventure-works.com,48,"2-5 Miles",Bachelors,"Skilled Manual",M,1,S,0,2,2,50001-75000,Southwest,1
24349,AW00024349,jill33@adventure-works.com,51,"2-5 Miles","Graduate Degree",Professional,F,1,S,1,0,0,50001-75000,Southwest,1
25948,AW00025948,christine1@adventure-works.com,64,"5-10 Miles","Partial High School",Clerical,F,0,S,2,0,3,25001-50000,Australia,1
26864,AW00026864,christine2@adventure-works.com,39,"0-1 Miles","Partial College",Clerical,F,1,S,1,3,3,25001-50000,Germany,1
17439,AW00017439,jasmine53@adventure-works.com,63,"1-2 Miles","Partial College",Professional,F,0,M,1,2,3,75001-100000,Northwest,1
26647,AW00026647,jasmine54@adventure-works.com,60,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,1,50001-75000,Southwest,1
13580,AW00013580,carol24@adventure-works.com,72,"5-10 Miles",Bachelors,Management,F,0,M,4,4,3,"greater than 100000",Germany,1
11046,AW00011046,christine4@adventure-works.com,68,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,3,25001-50000,Australia,1
18392,AW00018392,jasmine56@adventure-works.com,56,"0-1 Miles","Partial College",Professional,F,0,S,2,4,5,75001-100000,Canada,1
